url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1184702607.aspx,Global Care Ems-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8715 Tilgham St Houston, Tx 77029-3337",Houston,TX,832-423-8200,-,Global Care Ems,Bruce Knighton - (owner),11/1/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1225138159.aspx,Global Transit Ems-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4800 W 34th St Ste C50j Houston, Tx 77092-6663",Houston,TX,832-229-2212,-,Global Transit Ems,Al Bennett - (owner),9/22/06,10/23/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/doctors/transportation_services/ambulance_341600000x/1063764959.aspx,Joey Goffneyambulance-E,"Profile for JOEY GOFFNEY in HOUSTON, TX.
					An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11920 Walters Rd 104 Houston, Tx 77067-1956",Houston,TX,832-452-7046,-,-,s-Joey Goffneyambulance-E-Active,10/3/12,10/3/12,Sole,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1164769410.aspx,Going Green Business Services-E,-,"1906 Hammerwood Dr Missouri City, Tx 77489-4145",City,TX,832-748-5539,-,Going Green Business Services,Stephanie Green - (biller/owner),1/7/13,1/7/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/ambulatory_health_care/ambulatory-surgical_261qa1903x/1942745633.aspx,"Going Green Business Services

						Lbn Gulf Coast Billing & Coding Institute-E",-,"5322 W Bellfort St Suite 219 Houston, Tx 77035-3040",Houston,TX,832-203-7651,-,Gulf Coast Billing & Coding Institute,Stephanie Green - (president),1/4/17,1/4/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1871881177.aspx,"Grace Ambulance Transport, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6750 West Loop S Ste 950 Bellaire, Tx 77401-4124",Bellaire,TX,713-664-4722,-,"Grace Ambulance Transport, Llc",Timothy Thomas - (coo),7/20/11,7/20/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1871885723.aspx,Grace Ambulance Transport Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6800 West Loop S Ste 300 Bellaire, Tx 77401-4528",Bellaire,TX,713-838-0800,-,Grace Ambulance Transport Llc,Lakeisha Hall - (accounts Manager),5/11/11,3/23/15,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1922394238.aspx,Grace Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1801 N Laurent St Victoria, Tx 77901-5459",Victoria,TX,713-876-4458,-,Grace Ems Inc,Benjamin Arise - (owner),6/24/11,6/24/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1710258330.aspx,"Graham/young County Ems

						Lbn Graham Hospital District-E",-,"1301 Montgomery Rd Graham, Tx 76450-4240",Graham,TX,940-521-5316,-,Graham Hospital District,Kelley Hudson - (ems Director),1/13/12,3/2/15,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194728402.aspx,"Grand Prairie Fire Department

						Lbn City Of Grand Prairie-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1525 Arkansas Ln Grand Prairie, Tx 75052-7401",Prairie,TX,972-237-8300,-,City Of Grand Prairie,Tom Hart - (city Manager),5/31/05,1/8/19,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1861707010.aspx,Greater North Texas Emergency Medical Services Corp-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1400-a N. Austin Comanche, Tx 76442-0000",Comanche,TX,325-356-7100,-,Greater North Texas Emergency Medical Services Corp,Mary Gentile - (authorized Agent),8/12/10,8/12/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1548253370.aspx,Greystone Medical Services-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2131 Sarah St Houston, Tx 77054-3804",Houston,TX,713-795-0665,-,Greystone Medical Services,Robert Berleth - (owner),8/26/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1487637831.aspx,Groom Volunteer Ambulance Service-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","203 Broadway Groom, Tx 79039-0111",Groom,TX,806-248-7929,-,Groom Volunteer Ambulance Service,Sharon Pratcher - (director),11/21/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1306862586.aspx,Groveton Emergency Medical Service Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","200 W Second St Groveton, Tx 75845-7700",Groveton,TX,936-642-1212,-,Groveton Emergency Medical Service Inc,David Robison - (owner/administrator),7/14/06,1/6/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1811932676.aspx,Guardian Ambulance-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","10123 Woodtrail San Antonio, Tx 78250-3374",Antonio,TX,210-590-7646,-,Guardian Ambulance,Carol Cross - (co-owner),6/17/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1336478957.aspx,"Guardian Ems

						Lbn Pbd Services 1 Llc-E",-,"4101 Rice Drier Suite 2a Pearland, Tx 77581",Pearland,TX,713-714-2980,-,Pbd Services 1 Llc,Matthew Davis - (president),12/10/09,9/2/14,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194760223.aspx,Gulf Ems Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7207 Regency Square Ste 114 Houston, Tx 77036",Houston,TX,713-334-0931,-,Gulf Ems Llc,Mercy Ainabe - (administrator),6/20/06,10/29/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1558356626.aspx,"Gulf Ems, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9803 Harwin H Houston, Tx 77036",Houston,TX,832-212-1699,-,"Gulf Ems, Llc",Mercy Ainabe - (office Manager),9/15/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1699704411.aspx,"Hall County Ems, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","618 W Main St Memphis, Tx 79245-3304",Memphis,TX,806-259-5059,-,"Hall County Ems, Inc.",Carol Scribner - (billing Clerk),7/2/06,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1700109410.aspx,Halo Ems Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3616 N 23rd St Unit 8 Suite C Mcallen, Tx 78501-6060",Mcallen,TX,956-515-7790,-,Halo Ems Llc,Israel Pineda - (owner/director Of Operations),3/9/10,3/11/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1053430595.aspx,"Halo Medical Service, L.l.c.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1634 Osprey Dr Desoto, Tx 75115-2428",Desoto,TX,214-417-2970,-,"Halo Medical Service, L.l.c.",Chris Palas - (director),3/28/07,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881676773.aspx,"Hamshire Voluntary Fire Department, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12393 2nd Street Hamshire, Tx 77622-9400",Hamshire,TX,409-243-2311,-,"Hamshire Voluntary Fire Department, Inc.",Carolyn Hurych - (director),11/16/05,12/17/13,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1265969901.aspx,"Hansford County Hospital Ems

						Lbn Hansford County Hospital District-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","707 Roland St Spearman, Tx 79081-3441",Spearman,TX,806-659-2535,-,Hansford County Hospital District,Kevin Beedy - (cfo),5/12/17,5/12/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1316915879.aspx,Hardin County Emergency Service District No 5-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","711 6th St Sour Lake, Tx 77659",Lake,TX,409-287-3062,-,Hardin County Emergency Service District No 5,Glen Withers - (board President),3/10/06,12/5/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1356649826.aspx,Harris County Emergency Corps-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2800 Aldine Bender Rd Houston, Tx 77032-3502",Houston,TX,281-449-3131,-,Harris County Emergency Corps,John Smith - (director Of Administration/gc),3/8/11,10/27/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1760850648.aspx,Harris County Emergency Services District 48-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","21201 Morton Rd Katy, Tx 77449-1966",Katy,TX,281-599-8888,-,Harris County Emergency Services District 48,Eric Bank - (assistant Chief),9/9/15,12/5/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1801069307.aspx,"Hartley Ems

						Lbn Hartley Volunteer Fire Department-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","830 White St. Hartley, Tx 79044-0032",Hartley,TX,806-365-4586,-,Hartley Volunteer Fire Department,Barbara Thompson - (administrator Director),4/7/08,2/17/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1669462982.aspx,"Health Quest Ems, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","16321 Loch Katrine Ln D10 Houston, Tx 77084-2799",Houston,TX,713-787-5455,-,"Health Quest Ems, Llc",Kevin Cuneo - (president),10/27/05,1/11/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1811989502.aspx,Healthcare Ems-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7707 Hollow Glen Ln Houston, Tx 77072-3117",Houston,TX,832-755-5533,-,Healthcare Ems,Majed Elrezzour - (owner),8/18/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932561248.aspx,"Healthsource Medical Response, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1205 N Meyer St Ste 3 Sealy, Tx 77474-1693",Sealy,TX,713-774-0565,-,"Healthsource Medical Response, Llc",Ndidi Okoro - (director),3/25/16,5/2/16,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1891083838.aspx,"Heart Of Texas Ems

						Lbn Heart Of Texas Ems, Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1102 Early Blvd Early, Tx 76802-2261",Early,TX,325-641-0210,-,"Heart Of Texas Ems, Inc",Mary Gentile - (authorized Agent),7/12/11,6/28/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1750418174.aspx,"Heaven Sent Ems

						Lbn Wiggins & Shoaf Investments Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9219 Arrowhead Trace Ln Houston, Tx 77089-5833",Houston,TX,281-451-4639,-,Wiggins & Shoaf Investments Llc,Brandon Shoaf - (president),2/27/07,6/16/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1528376522.aspx,"Helping Hands Ems

						Lbn Helping Hands Ems Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","315 Sulky Trail St Houston, Tx 77060-4144",Houston,TX,713-631-5240,-,Helping Hands Ems Llc,Kendrick Smith - (ceo),9/24/10,9/20/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1124326681.aspx,"Hi Tech Ems

						Lbn Hi-tech Ambulance Service Incorporated-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9304 Forest Ln Ste N162 Dallas, Tx 75243-6238",Dallas,TX,214-343-8300,-,Hi-tech Ambulance Service Incorporated,George Anibowei - (owner/director),3/8/11,3/8/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1285602656.aspx,High Island Mercy Corps Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2144 7th Street High Island, Tx 77623",Island,TX,409-286-5811,-,High Island Mercy Corps Inc,Robert Isaacks - (authorized Official),3/10/06,10/10/11,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194938704.aspx,"Highlands Volunteer Fd

						Lbn Highlands Volunteer Fire Department-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","123 San Jacinto Highlands, Tx 77562",Highlands,TX,281-843-2466,-,Highlands Volunteer Fire Department,Harvey Little - (fire Chief),5/8/07,1/9/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1750359212.aspx,Highlands Volunteer Fir-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","123 San Jacinto Highlands, Tx 77562",Highlands,TX,281-843-2466,-,Highlands Volunteer Fir,Karen Laake - (authorized Agent),3/10/06,7/3/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1730394222.aspx,Hillcrest Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1951 Nw Loop 410 Suite E6 Castle Hills, Tx 78213-2333",Hills,TX,832-277-5193,-,Hillcrest Ems Inc,Abel Coleman - (director),5/10/07,6/23/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1891006912.aspx,"Hilltop Ems

						Lbn John N Ugwu-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","702 E Phillips St Conroe, Tx 77301-3055",Conroe,TX,832-359-9555,-,John N Ugwu,John Ugwu - (ceo),6/23/10,6/23/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1366435935.aspx,"Hilltop Lakes Vfd Inc

						Lbn Hilltop Lakes Volunteer Fire Department Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6 Spring Road Hilltop Lakes, Tx 77871-1884",Lakes,TX,936-855-2551,-,Hilltop Lakes Volunteer Fire Department Inc,Steven Halliburton - (fire Chief),8/29/05,7/20/15,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1134439052.aspx,Holiness & Brothers E.m.s Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","16818 Cheshire Place Dr Houston, Tx 77083-5205",Houston,TX,832-643-4288,-,Holiness & Brothers E.m.s Inc,Olaniran Oni - (ceo),10/13/10,10/13/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1538337050.aspx,"Hope Ems, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3805 Plantation Grove Blvd Suite A Mission, Tx 78572-6211",Mission,TX,956-583-8022,-,"Hope Ems, Llc",Fernando Rivera - (owner),2/19/08,2/19/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1609180652.aspx,"Hopeland Ems

						Lbn Hopeland Group Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","13401 Southwest Fwy 207 Sugar Land, Tx 77478-3578",Land,TX,832-413-5722,-,Hopeland Group Inc,Kazeem Lawal - (director),8/2/10,8/16/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1578714689.aspx,Hospitality Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3003 Summerfield Ridge Ct Sugar Land, Tx 77498-4886",Land,TX,832-863-8138,-,Hospitality Ems Inc,Tony Southall - (owner),10/7/08,10/7/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1366714503.aspx,Hou-tex Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5757 Westheimer Road Suite 3-282 Houston, Tx 77057-5749",Houston,TX,713-269-1849,-,Hou-tex Ems Inc,Wafa Abdelhafiz - (director),2/3/12,2/3/12,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1710979406.aspx,"Houston Ambulance Service

						Lbn American Pro-medical Services-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6250 Westpark Dr 105 Houston, Tx 77057-7322",Houston,TX,713-225-5367,-,American Pro-medical Services,Ghassan Elyassir - (owner),8/18/05,11/2/07,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1205073061.aspx,"Houston Community Care

						Lbn Houston Comunity Care, Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6425 Westheimer Rd #2626 Houston, Tx 77057-5100",Houston,TX,713-922-9816,-,"Houston Comunity Care, Inc",Zaher Alsaleh - (director),1/15/09,1/15/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932429420.aspx,Houston Lifecare Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","15911 Williwaw Dr Houston, Tx 77083-5373",Houston,TX,832-594-3188,-,Houston Lifecare Ems Inc,Innocent Anugwom - (president),6/7/10,6/7/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1902044647.aspx,"Houston Medical Respond Ems

						Lbn D&z Group, Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6422 Ella Lee Ln #1 Houston, Tx 77057-4228",Houston,TX,281-781-3668,-,"D&z Group, Inc",Shadi Saadeddine - (director),2/3/09,7/14/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1700860863.aspx,Houston Medical Transfer Service Inc.-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8525 Stella Link Rd Houston, Tx 77025-2938",Houston,TX,713-349-0318,-,Houston Medical Transfer Service Inc.,Joe Davis - (ceo),12/2/05,8/22/20,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1336686070.aspx,"Houston Medical Transportation

						Lbn Texas Area Medical Transportation, Llc-E","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","11524 Space Center Blvd Houston, Tx 77059-3603",Houston,TX,832-660-1605,-,"Texas Area Medical Transportation, Llc",Randy Romman - (owner),1/19/17,1/19/17,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1841521135.aspx,Houstonian Ems Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8950 Westpark Dr Ste 210 Houston, Tx 77063-5520",Houston,TX,713-975-7553,-,Houstonian Ems Inc,Emmanuel Oshinuga - (ceo),1/26/10,1/26/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1386881209.aspx,"Houston's Choice Plus Ems

						Lbn Kevin Monta Ruffin Sr-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3984 Bluebonnet Dr Stafford, Tx 77477-3945",Stafford,TX,281-889-4976,-,Kevin Monta Ruffin Sr,Kevin Ruffin - (owner),1/14/09,7/2/09,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1336242601.aspx,"Hull Daisetta Vol. Ambulance Service

						Lbn Liberty County Emergency Medical Services Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","114 Main St. Daisetta, Tx 77533",Daisetta,TX,936-536-3080,-,Liberty County Emergency Medical Services Inc,William Koen - (executive Director),9/5/06,5/24/10,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1285889550.aspx,"Humane Ems

						Lbn Humane Ems Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4310 Arboretum Dr Pasadena, Tx 77505-3929",Pasadena,TX,832-888-4796,-,Humane Ems Inc,Hassan Hijazi - (director),11/29/08,11/29/08,Org,,,,,,,,,,,,,,,,,,,,,,,,
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1710977061.aspx,"Huntsville-walker County Emergency Medical Service

						Lbn Walker County-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1619 Highway 30 E Huntsville, Tx 77320-5491",Huntsville,TX,936-295-4848,-,Walker County,John Nabors - (ems Director),10/27/05,5/2/18,Org,,,,,,,,,,,,,,,,,,,,,,,,
